edge_id,source_node,destination_node,weight
7094,111,1915,63
7095,463,589,78
7096,15,1406,51
7097,700,550,35
7098,1598,39,71
7099,886,227,27
7100,1703,1084,19
7101,300,568,97
7102,1999,172,46
7103,1805,429,39
7104,358,1602,49
7105,1879,582,65
7106,612,1244,23
7107,189,1789,23
7108,538,1544,10
7109,1904,1196,17
7110,1762,1997,38
7111,1497,1391,26
7112,143,1327,14
7113,1037,575,88
7114,1085,137,72
7115,734,1381,38
7116,1374,757,84
7117,55,1278,15
7118,1290,1773,52
7119,1664,1330,83
7120,290,482,78
7121,248,622,22
7122,1967,734,88
7123,635,1873,74
7124,1674,1993,49
7125,730,823,96
7126,1157,10,32
7127,861,569,17
7128,1601,1218,66
7129,777,24,90
7130,885,1047,32
7131,1770,1101,14
7132,1675,1789,96
7133,228,1382,15
7134,976,205,9
7135,1876,1082,89
7136,1671,1002,99
7137,976,889,76
7138,912,13,68
7139,597,1003,63
7140,1107,1864,99
7141,399,2000,42
7142,3,1612,7
7143,1418,938,25
7144,1367,1527,77
7145,1075,782,37
7146,1069,1297,65
7147,487,608,79
7148,72,1619,94
7149,548,1097,92
7150,1901,1989,16
7151,1248,1509,90
7152,468,943,67
7153,1714,646,8
7154,486,175,72
7155,563,563,58
7156,1928,271,79
7157,1029,441,57
7158,255,1927,46
7159,566,220,71
7160,360,1587,45
7161,1515,1010,28
7162,1481,1898,54
7163,1536,543,10
7164,906,209,20
7165,1007,53,64
7166,58,559,34
7167,1421,1245,98
7168,80,510,19
7169,25,1188,93
7170,1771,1251,49
7171,961,1975,51
7172,1026,158,86
7173,92,1318,20
7174,1626,1179,53
7175,1555,718,48
7176,473,1586,29
7177,1809,1501,8
7178,1898,1247,30
7179,973,1233,64
7180,534,931,54
7181,457,1136,19
7182,134,1744,20
7183,358,833,56
7184,954,1499,35
7185,666,1431,59
7186,1491,1982,73
7187,1236,1873,83
7188,647,277,73
7189,380,1574,39
7190,918,404,65
7191,1124,1817,86
7192,1109,408,38
7193,339,1556,41
7194,1144,1434,87
7195,379,686,18
7196,1400,126,25
7197,1757,1504,16
7198,734,922,24
7199,1274,1147,95
7200,105,799,84
7201,1998,950,41
7202,942,435,68
7203,1426,1090,60
7204,592,1442,73
7205,846,1925,56
7206,1666,1063,20
7207,398,1037,99
7208,839,223,33
7209,327,1836,14
7210,1479,803,79
7211,1474,640,41
7212,1959,1466,73
7213,867,1974,65
7214,434,355,27
7215,1295,1059,71
7216,1871,1126,5
7217,709,1490,67
7218,151,782,74
7219,928,276,33
7220,143,934,16
7221,387,1222,49
7222,1068,498,66
7223,936,822,66
7224,45,317,73
7225,296,1132,41
7226,457,1973,28
7227,539,1222,28
7228,783,447,94
7229,73,716,69
7230,657,1201,6
7231,572,754,7
7232,9,1881,70
7233,1240,70,34
7234,939,804,62
7235,1601,397,61
7236,717,41,7
7237,140,542,18
7238,1826,259,91
7239,292,18,62
7240,14,429,9
7241,1217,1782,64
7242,942,936,93
7243,460,740,20
7244,1367,1882,67
7245,901,575,13
7246,1133,1150,21
7247,309,487,76
7248,83,1887,61
7249,265,1770,7
7250,961,643,20
7251,1713,1580,41
7252,1069,1058,8
7253,1233,1921,95
7254,1763,1097,14
7255,1699,1899,23
7256,288,247,22
7257,1118,474,53
7258,1661,1256,66
7259,701,1622,5
7260,1168,1819,80
7261,490,1683,49
7262,1670,1516,32
7263,309,1831,15
7264,1643,1530,39
7265,1027,963,87
7266,1771,1661,51
7267,1958,827,17
7268,819,1314,10
7269,619,757,96
7270,1370,1062,62
7271,827,525,11
7272,1148,1306,56
7273,1507,278,46
7274,1504,919,8
7275,1653,17,58
7276,1584,539,97
7277,87,610,42
7278,121,232,42
7279,1288,50,23
7280,1781,1746,70
7281,1698,327,30
7282,1712,945,80
7283,1111,785,33
7284,597,1212,17
7285,1721,1790,89
7286,1566,466,82
7287,764,922,20
7288,829,1185,73
7289,1637,1870,25
7290,574,1561,8
7291,1714,332,29
7292,1596,425,68
7293,1411,1040,50
7294,1717,1680,64
7295,1218,333,5
7296,1054,1237,53
7297,1394,1906,68
7298,1017,1042,12
7299,1679,1912,29
7300,871,788,68
7301,279,1409,14
7302,809,1423,37
7303,1166,1768,68
7304,1407,1005,43
7305,1015,655,15
7306,1184,1229,33
7307,1277,606,61
7308,165,1235,84
7309,697,441,10
7310,1253,1918,91
7311,1392,1474,61
7312,1538,115,97
7313,1443,1340,22
7314,1841,86,48
7315,281,679,31
7316,726,1972,84
7317,495,1427,83
7318,1960,855,23
7319,1400,1821,47
7320,1059,582,87
7321,910,1357,7
7322,201,842,81
7323,1510,728,57
7324,1355,1453,61
7325,1625,534,90
7326,1367,1453,60
7327,1466,1831,41
7328,305,1247,67
7329,844,271,43
7330,1282,1955,96
7331,1771,1072,7
7332,1018,948,85
7333,1586,870,80
7334,1350,1973,91
7335,1156,336,14
7336,36,1553,83
7337,1615,1112,38
7338,228,1002,20
7339,612,88,33
7340,749,1939,73
7341,1407,699,65
7342,282,1582,55
7343,564,1636,27
7344,1514,115,6
7345,1827,1030,84
7346,1254,1262,31
7347,953,1122,40
7348,384,1669,61
7349,950,1175,53
7350,1591,887,83
7351,1634,1193,55
7352,1734,1483,15
7353,609,408,15
7354,1834,534,60
7355,246,1722,93
7356,177,1278,93
7357,1465,1743,20
7358,371,896,69
7359,143,613,35
7360,1354,853,14
7361,453,1655,48
7362,1619,1345,93
7363,1304,916,36
7364,586,929,47
7365,1638,1535,41
7366,1194,1688,45
7367,1233,1584,15
7368,361,1136,33
7369,1572,71,82
7370,1975,961,46
7371,1509,911,6
7372,1403,934,26
7373,1487,63,92
7374,1066,1778,85
7375,1113,496,59
7376,225,1696,90
7377,1927,225,68
7378,42,179,41
7379,1300,197,56
7380,837,928,11
7381,1852,877,44
7382,1511,1069,43
7383,860,1857,38
7384,1947,1623,17
7385,498,1671,45
7386,1288,1859,72
7387,1579,1602,65
7388,1548,1926,51
7389,1153,807,32
7390,447,512,62
7391,566,1166,11
7392,1167,1433,84
7393,31,1155,84
7394,950,1700,83
7395,1148,789,28
7396,138,1186,76
7397,15,1530,81
7398,1432,346,73
7399,127,335,66
7400,1464,1438,42
7401,1663,1929,36
7402,1497,1513,56
7403,832,937,13
7404,125,64,97
7405,1526,1799,24
7406,685,176,44
7407,1595,1501,39
7408,1099,1331,69
7409,805,1946,67
7410,724,1681,16
7411,130,1945,68
7412,839,191,25
7413,1612,746,47
7414,238,503,90
7415,1489,44,88
7416,641,1938,89
7417,1034,1859,14
7418,1382,336,77
7419,659,694,75
7420,1385,444,7
7421,979,710,34
7422,935,836,70
7423,363,1693,70
7424,1787,813,38
7425,1089,1328,70
7426,869,234,31
7427,110,863,99
7428,1319,652,66
7429,554,863,35
7430,666,1376,46
7431,291,801,58
7432,1251,863,31
7433,210,1372,15
7434,1034,479,66
7435,1027,1254,61
7436,183,1346,13
7437,873,1816,26
7438,866,940,9
7439,1686,127,79
7440,1488,719,58
7441,1489,59,91
7442,956,1301,82
7443,270,444,71
7444,1721,371,37
7445,349,1667,66
7446,1428,1284,11
7447,821,1699,6
7448,1070,1249,54
7449,1416,1984,84
7450,394,962,82
7451,1248,1360,55
7452,1193,802,25
7453,1749,1452,5
7454,1694,441,58
7455,278,31,67
7456,495,523,58
7457,74,983,37
7458,522,528,55
7459,1772,1644,47
7460,1594,1254,75
7461,1675,1913,30
7462,959,1174,52
7463,1451,268,51
7464,130,1690,7
7465,1220,1924,98
7466,27,254,61
7467,1178,326,9
7468,1501,1218,80
7469,274,614,16
7470,1388,200,44
7471,1580,1392,15
7472,912,1909,43
7473,304,1100,32
7474,1644,452,68
7475,1290,461,25
7476,789,641,44
7477,260,789,60
7478,1456,1785,31
7479,1425,1454,52
7480,628,143,44
7481,1728,144,77
7482,1252,1647,27
7483,1449,1811,38
7484,109,419,88
7485,1570,552,7
7486,595,825,21
7487,1224,1098,91
7488,1798,1533,17
7489,763,997,37
7490,481,321,12
7491,1847,746,13
7492,708,974,40
7493,790,1724,16
7494,64,1579,85
7495,1777,1777,78
7496,436,1516,18
7497,826,1306,7
7498,334,1518,32
7499,389,177,86
7500,50,1101,69
7501,1470,1285,5
7502,210,1010,24
7503,1065,67,59
7504,1502,89,96
7505,1415,1264,8
7506,584,693,86
7507,477,1252,44
7508,382,1427,99
7509,1666,359,42
7510,902,122,95
7511,1144,13,35
7512,1134,1765,72
7513,1824,847,41
7514,1272,69,30
7515,451,659,97
7516,1720,783,40
7517,1425,861,6
7518,1550,1669,85
7519,1467,248,44
7520,1455,753,71
7521,750,1545,74
7522,725,1208,93
7523,1696,888,69
7524,95,418,90
7525,1762,1400,86
7526,375,730,29
7527,432,587,82
7528,433,1247,49
7529,928,1838,24
7530,510,1337,59
7531,1751,1298,63
7532,292,1748,93
7533,77,789,86
7534,213,1917,49
7535,968,8,58
7536,1646,828,62
7537,1520,1999,73
7538,1172,1556,17
7539,649,456,20
7540,294,473,75
7541,1984,1477,73
7542,741,1401,42
7543,1703,169,87
7544,173,1656,88
7545,1841,1917,7
7546,553,582,64
7547,505,772,21
7548,1418,49,99
7549,1798,1023,86
7550,1524,464,88
7551,1349,1499,73
7552,744,1374,35
7553,1061,1394,89
7554,745,369,81
7555,935,1848,25
7556,639,1884,76
7557,1856,774,19
7558,1191,1045,83
7559,1127,675,99
7560,1945,1743,46
7561,1172,1220,32
7562,1241,466,33
7563,1632,343,43
7564,1047,789,43
7565,1647,1826,13
7566,1462,746,68
7567,475,348,19
7568,526,1689,46
7569,1254,1678,34
7570,90,577,34
7571,1328,804,6
7572,1764,713,18
7573,1232,1336,51
7574,903,1569,58
7575,969,1439,18
7576,1117,726,18
7577,1207,1205,24
7578,391,753,32
7579,689,1676,19
7580,528,1704,49
7581,1573,1051,30
7582,1531,44,82
7583,3,1132,83
7584,861,1348,12
7585,746,1254,6
7586,393,1872,13
7587,1280,1863,75
7588,1784,494,58
7589,113,1207,85
7590,860,1208,74
7591,1686,42,59
7592,1638,728,39
7593,1455,1089,56
7594,142,1465,47
7595,82,1722,22
7596,657,191,51
7597,343,765,42
7598,1679,9,52
7599,1019,67,65
7600,187,1102,50
7601,1438,342,71
7602,1947,1550,95
7603,895,745,54
7604,978,1760,93
7605,47,639,54
7606,1339,1542,85
7607,1839,115,55
7608,932,1493,36
7609,860,298,48
7610,1657,1551,42
7611,1271,1,14
7612,955,200,11
7613,68,1938,75
7614,1619,1633,67
7615,1635,257,22
7616,1109,415,40
7617,506,279,94
7618,545,1096,92
7619,1925,97,38
7620,1251,130,47
7621,93,1776,33
7622,1664,523,82
7623,550,1876,87
7624,1028,1946,35
7625,1385,989,42
7626,983,543,88
7627,1197,690,93
7628,1214,500,45
7629,777,1320,17
7630,1378,87,19
7631,1242,1305,43
7632,89,42,97
7633,1576,59,79
7634,1659,1591,51
7635,120,1665,98
7636,820,211,33
7637,331,1876,23
7638,307,371,49
7639,1569,1035,27
7640,1238,780,13
7641,605,455,26
7642,946,1341,93
7643,1311,956,45
7644,1350,217,54
7645,536,1565,15
7646,384,1274,62
7647,265,1672,79
7648,812,1363,22
7649,1802,1875,98
7650,221,1197,67
7651,1011,1092,25
7652,858,1008,27
7653,1315,1170,95
7654,12,347,85
7655,1439,107,15
7656,774,1210,87
7657,1019,1904,26
7658,602,1620,18
7659,610,168,52
7660,543,1686,42
7661,943,315,40
7662,782,1671,5
7663,1030,1124,30
7664,1272,773,7
7665,1925,1479,81
7666,1647,1385,99
7667,1753,819,44
7668,1728,128,74
7669,898,121,95
7670,1191,221,77
7671,995,380,48
7672,1439,444,95
7673,193,1248,83
7674,563,1829,74
7675,1787,572,76
7676,1771,360,28
7677,1364,1350,36
7678,1252,279,82
7679,1350,1836,58
7680,136,1292,7
7681,387,1777,86
7682,1276,1217,17
7683,1635,1403,10
7684,327,1312,79
7685,1954,1035,67
7686,1457,1345,21
7687,1742,1644,52
7688,36,1196,93
7689,1772,1243,47
7690,772,1158,74
7691,1894,1047,78
7692,620,441,21
7693,409,1004,90
7694,1949,368,99
7695,857,310,51
7696,1946,805,13
7697,507,1984,23
7698,24,935,33
7699,205,1218,75
7700,1724,192,89
7701,369,476,65
7702,936,862,76
7703,914,70,81
7704,1826,306,7
7705,1353,600,49
7706,906,1704,90
7707,1901,94,41
7708,1562,1503,44
7709,1625,1643,68
7710,1782,881,55
7711,660,116,33
7712,643,1419,60
7713,1567,339,52
7714,1959,807,12
7715,366,1358,85
7716,378,818,50
7717,316,718,35
7718,1061,1375,85
7719,321,539,87
7720,1041,11,49
7721,615,285,80
7722,1047,493,67
7723,1136,1709,59
7724,568,1424,72
7725,787,1699,11
7726,1569,1444,29
7727,231,1618,71
7728,127,444,92
7729,1866,1810,74
7730,1834,812,31
7731,341,40,60
7732,1754,1245,50
7733,1071,470,59
7734,284,1,59
7735,1767,1374,79
7736,1709,1844,9
7737,935,395,60
7738,668,1827,58
7739,174,1477,45
7740,1876,795,21
7741,1342,1675,21
7742,707,498,22
7743,330,555,89
7744,1269,981,57
7745,558,1488,88
7746,357,492,70
7747,1461,1143,68
7748,1224,127,50
7749,442,1316,64
7750,309,1791,6
7751,767,1751,26
7752,1009,1689,72
7753,11,1806,52
7754,1572,865,81
7755,1440,380,79
7756,746,996,40
7757,733,1431,50
7758,482,1543,17
7759,724,807,93
7760,898,899,90
7761,301,106,82
7762,1811,176,73
7763,703,1175,88
7764,1296,1189,7
7765,714,1401,45
7766,108,1952,73
7767,1318,283,74
7768,467,1943,19
7769,1735,1737,75
7770,185,488,94
7771,1947,89,33
7772,756,1966,79
7773,1897,808,21
7774,1311,1515,82
7775,1656,1359,91
7776,1046,1757,83
7777,958,1853,23
7778,395,802,44
7779,1720,123,74
7780,898,130,97
7781,1387,1068,61
7782,693,1926,78
7783,1977,1229,15
7784,1394,318,71
7785,96,248,50
7786,21,1247,12
7787,1100,995,84
7788,1383,1896,68
7789,953,778,54
7790,829,1046,40
7791,579,664,80
7792,1926,878,34
7793,423,282,11
7794,1846,812,29
7795,187,1361,16
7796,1130,921,62
7797,1310,906,33
7798,285,1621,64
7799,1379,1150,81
7800,609,210,63
7801,1486,1758,20
7802,387,935,77
7803,780,1345,23
7804,1899,335,98
7805,877,454,82
7806,843,1288,95
7807,1703,772,40
7808,1445,967,28
7809,1588,448,75
7810,34,1743,33
7811,1826,1295,52
7812,1109,546,71
7813,1373,657,60
7814,1857,1788,69
7815,1471,1253,92
7816,1500,1944,62
7817,268,1677,80
7818,884,1669,85
7819,1450,174,29
7820,83,852,5
7821,1491,1428,36
7822,1045,1225,52
7823,1285,1449,71
7824,604,846,24
7825,1556,522,97
7826,145,896,7
7827,1545,1583,65
7828,1657,438,62
7829,791,293,56
7830,561,1542,6
7831,1500,1423,34
7832,811,205,33
7833,339,1924,33
7834,1232,357,9
7835,1364,559,38
7836,1830,1045,87
7837,1546,520,98
7838,244,1338,97
7839,1772,985,81
7840,1102,673,7
7841,274,1195,59
7842,174,1416,31
7843,526,963,63
7844,1307,818,12
7845,377,1386,90
7846,828,747,64
7847,16,326,80
7848,930,1906,40
7849,1970,1637,18
7850,461,1480,5
7851,1639,148,91
7852,669,1874,69
7853,1206,1932,6
7854,404,1901,18
7855,1751,1880,12
7856,1106,1081,9
7857,1194,1705,49
7858,1602,1179,56
7859,1910,279,84
7860,1495,473,94
7861,1983,274,72
7862,281,1141,46
7863,896,1888,40
7864,96,224,44
7865,1487,938,15
7866,327,951,89
7867,11,737,83
7868,36,1233,7
7869,575,710,91
7870,997,1508,31
7871,221,1458,34
7872,752,1883,60
7873,149,1265,94
7874,1599,356,51
7875,1853,311,99
7876,1048,1249,57
7877,1766,1522,19
7878,983,1983,50
7879,891,1548,55
7880,702,300,71
7881,68,158,32
7882,450,494,58
7883,128,1274,99
7884,108,581,32
7885,1161,62,44
7886,1936,1207,15
7887,1515,894,96
7888,924,858,76
7889,1005,477,70
7890,1420,989,37
7891,446,181,79
7892,1295,1772,51
7893,1554,846,79
7894,1298,1788,54
7895,1862,172,65
7896,1853,1442,83
7897,1934,715,89
7898,702,201,47
7899,1888,744,7
7900,40,38,8
7901,231,946,6
7902,1349,633,58
7903,1692,1105,26
7904,922,1268,79
7905,51,1542,78
7906,1159,1124,11
7907,1339,269,68
7908,1832,1174,22
7909,349,622,7
7910,449,56,49
7911,484,1629,37
7912,572,783,14
7913,646,631,62
7914,201,1348,11
7915,626,727,88
7916,603,1746,48
7917,1348,1989,95
7918,1536,1977,65
7919,445,398,36
7920,78,427,95
7921,220,1397,20
7922,1436,204,38
7923,949,606,13
7924,1089,899,63
7925,1454,1577,77
7926,879,1828,28
7927,1029,1638,57
7928,588,1640,25
7929,1258,983,59
7930,749,324,70
7931,1902,1383,62
7932,1903,1881,85
7933,848,1142,60
7934,415,567,80
7935,252,486,84
7936,909,1527,47
7937,1939,982,56
7938,520,1318,53
7939,1196,891,46
7940,1662,1709,78
7941,659,623,58
7942,1814,1659,45
7943,1285,1866,75
7944,1782,480,55
7945,1836,11,31
7946,710,1902,70
7947,1189,1806,74
7948,1901,1111,92
7949,1931,94,37
7950,1113,1528,19
7951,921,1699,87
7952,1557,592,18
7953,1670,1482,23
7954,1553,565,12
7955,1136,1178,27
7956,882,959,12
7957,1865,878,42
7958,1338,306,76
7959,660,752,89
7960,649,1899,78
7961,53,1615,95
7962,727,1891,65
7963,696,1659,14
7964,48,1625,99
7965,1031,1208,50
7966,1115,732,19
7967,1370,1909,73
7968,1440,899,13
7969,169,327,58
7970,657,1900,77
7971,1952,1166,98
7972,374,1947,33
7973,1212,227,76
7974,813,1568,71
7975,296,1278,76
7976,1679,1886,23
7977,299,320,38
7978,561,693,89
7979,812,723,61
7980,1739,1147,29
7981,1148,188,75
7982,909,62,80
7983,1724,1873,14
7984,1338,114,31
7985,444,547,71
7986,1380,686,66
7987,379,34,53
7988,1057,189,89
7989,296,161,96
7990,1110,1792,82
7991,771,966,29
7992,1684,869,66
7993,1854,1393,71
7994,829,1939,62
7995,224,1496,43
7996,1551,1329,99
7997,1966,1859,71
7998,1405,834,97
7999,1281,532,43
8000,495,20,34
